,ITEM_NAME,ITEM_BRAND,ITEM_PRICE,ITEM_IMG,CATEGORY,ITEM_STATUES,YEAR,MONTH
106,Dettol Soap Skin Care 165 gm,Dettol,8.86,"https://www.nahdionline.com/media/catalog/product/1/0/100523642_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
107,Breathe Hygienic Soaps Bar 130 gm,Breathe,29.4,"https://www.nahdionline.com/media/catalog/product/1/0/100719258_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
108,Lifebuoy Soap Total 70  gm,Lifebuoy,4.73,"https://www.nahdionline.com/media/catalog/product/1/0/100524469_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
109,Dettol Antiseptic Liquid Solution for Personal Care 500 ml,Dettol,26.25,"https://www.nahdionline.com/media/catalog/product/1/0/100447424_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
110,Lifebuoy Hand Wash Total 200 ml,Lifebuoy,12.6,"https://www.nahdionline.com/media/catalog/product/1/0/100562748_1_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
111,Lux Soap Creamy Perfection 125/120 gm,Lux,4.45,"https://www.nahdionline.com/media/catalog/product/1/0/100609112_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
112,Dettol Soap Original 165 gm,Dettol,8.86,"https://www.nahdionline.com/media/catalog/product/1/0/100523095_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
113,Breathe Acne & Oily Skin Soap 110/120 gm,Breathe,36.75,"https://www.nahdionline.com/media/catalog/product/1/0/100622595_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
114,Dove Soap White 135 gm,Dove,7.0,"https://www.nahdionline.com/media/catalog/product/1/0/100552726_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
115,Papaya Soap Skin Brightener  135 gm 3*1,Papaya,12.55,"https://www.nahdionline.com/media/catalog/product/1/0/100554211_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
116,Lux Liquid Soap Soft Touch Soft & Smooth 250 ml,Lux,9.41,"https://www.nahdionline.com/media/catalog/product/1/0/100646036_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
117,Lifebuoy Hand Wash Mild Care 500 ml,Lifebuoy,22.46,"https://www.nahdionline.com/media/catalog/product/1/0/100559021_1_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
118,Sanctuary Spa White Lily&Rose Damask Hand Wash 250ml,Sanctuary Spa,45.15,"https://www.nahdionline.com/media/catalog/product/1/0/100997741_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
119,Lifebuoy Soap Total 125 gm,Lifebuoy,7.88,"https://www.nahdionline.com/media/catalog/product/1/0/100523677_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
120,Yang Chain Soap Papaya 4*1 100 gm,Yang Chain,12.55,"https://www.nahdionline.com/media/catalog/product/1/0/100625711_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
121,Lux Soap Magical Beauty 125/120 - 72 gm,Lux,4.75,"https://www.nahdionline.com/media/catalog/product/1/0/100616996_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
122,Sebamed Soap Cleansing 100 gm,Sebamed,13.65,"https://www.nahdionline.com/media/catalog/product/1/0/100526595_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
123,Sulzano Soap Salicylic+Sulfur 135 gm,Sulzano,19.95,"https://www.nahdionline.com/media/catalog/product/1/0/100560304_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
124,Dove Soap White 75 gm,Dove,4.55,"https://www.nahdionline.com/media/catalog/product/1/0/100551281_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
125,Lifebuoy Hand Wash Mild Care 200 ml,Lifebuoy,13.5,"https://www.nahdionline.com/media/catalog/product/1/0/100562764_1_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
126,Lifebuoy Hand Wash Total 500 ml,Lifebuoy,22.46,"https://www.nahdionline.com/media/catalog/product/1/0/100559012_1_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
127,Lifebuoy Soap Total 160 gm,Lifebuoy,8.35,"https://www.nahdionline.com/media/catalog/product/1/0/100523706_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
128,Lux Soap Bar Soft Touch 170 gm,Lux,5.5,"https://www.nahdionline.com/media/catalog/product/1/0/100622376_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
129,Lux Liquid Soap Magical Beauty 250 ml,Lux,9.41,"https://www.nahdionline.com/media/catalog/product/1/0/100646001_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
130,Dettol Hand Wash Original Promo Pack 2+1 200 ml,Dettol,31.5,"https://www.nahdionline.com/media/catalog/product/1/0/101167061_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
131,Dettol Soap Original 75/70 gm,Dettol,5.5,"https://www.nahdionline.com/media/catalog/product/1/0/100521701_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
132,Lux Soap Bar Velvet Touch Soft & Smooth 170 gm,Lux,5.95,"https://www.nahdionline.com/media/catalog/product/1/0/100622368_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
133,Viora Handwash With Apricot & Peach Extract 500 ml,Viora,14.65,"https://www.nahdionline.com/media/catalog/product/1/0/101119596_0_2.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
134,Yang Chain Papaya Soap With Herbal Extracts 100 gm,Yang Chain,12.6,"https://www.nahdionline.com/media/catalog/product/1/0/101119633_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
135,Dettol Soap Fresh 165 gm,Dettol,8.86,"https://www.nahdionline.com/media/catalog/product/1/0/100546650_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
136,Dettol Liquid Soap Skin Care (Pump) 400/500 ml,Dettol,30.03,"https://www.nahdionline.com/media/catalog/product/1/0/100524127_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
137,Dove Soap Pink S/S 75 gm,Dove,4.55,"https://www.nahdionline.com/media/catalog/product/1/0/100549519_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
138,Beesline Honey Soap Fragrance Free 60 gm,Beesline,10.5,"https://www.nahdionline.com/media/catalog/product/1/0/100526608_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
139,Beesline Whitening Sensitive Zone Soap 110 gm,Beesline,42.0,"https://www.nahdionline.com/media/catalog/product/1/0/100898840_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
140,Lux Soap Creamy Perfection  175/170 gm,Lux,5.5,"https://www.nahdionline.com/media/catalog/product/1/0/100609121_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
141,Dove Beauty Cream Bar White Value Pack (4 pcs * 135 gm),Dove,25.95,"https://www.nahdionline.com/media/catalog/product/1/0/101260258_0_3.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
142,Dove Beauty Cream Bar Pink Value Pack (4 pcs * 135 gm),Dove,26.95,"https://www.nahdionline.com/media/catalog/product/1/0/101260240_0_3.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
143,Ego Qv Hand Cream 50 gm,Ego,50.4,"https://www.nahdionline.com/media/catalog/product/1/0/101039051_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
144,Johnson Hand Cream 24 Hrs Moisturizing 75 ml,Johnson & Johnson,18.64,"https://www.nahdionline.com/media/catalog/product/1/0/100710456_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
145,Nuxe Reve De Miel Hand And Nail Cream 75 ml,Nuxe,99.75,"https://www.nahdionline.com/media/catalog/product/1/0/100644145_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
146,Neutrogena Hand Cream Concentrated 50 ml,Neutrogena,27.25,"https://www.nahdionline.com/media/catalog/product/1/0/100571581_0_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
147,Nivea Cream Soft Tube Small 75 ml,Nivea,12.55,"https://www.nahdionline.com/media/catalog/product/1/0/100573113_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
148,Nivea Hand Intensive Care 100 ml,Nivea,17.5,"https://www.nahdionline.com/media/catalog/product/1/0/101227212_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
149,Nivea Hand Smooth Care Shea Butter 100 ml,Nivea,17.5,"https://www.nahdionline.com/media/catalog/product/1/0/100980704_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
150,Dove Cream Intensive Nourishing Care 75 ml,Dove,7.95,"https://www.nahdionline.com/media/catalog/product/1/0/100571185_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
151,Neutrogena Hand Cream Fast Absorbing 75 ml,Neutrogena,38.33,"https://www.nahdionline.com/media/catalog/product/1/0/100571396_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
152,Natura Siberica Taiga Daily Protection Hand Cream 75 ml,Natura Siberica,34.9,"https://www.nahdionline.com/media/catalog/product/1/0/101259652_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
153,Natura Siberica Extra-Firming Hand Cream 75 ml,Natura Siberica,34.9,"https://www.nahdionline.com/media/catalog/product/1/0/101259636_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
154,Glysolid Hand Cream Tube 80 ml,Glysolid,7.3,"https://www.nahdionline.com/media/catalog/product/1/0/101036424_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
155,La Roche Posay Cicaplast Mains 50 ml,La Roche-Posay,53.55,"https://www.nahdionline.com/media/catalog/product/1/0/100958937_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
156,Bionnex Perfederm Intensive Hand Cream Fragranced 60 ml,Bionnex,51.45,"https://www.nahdionline.com/media/catalog/product/1/0/100956122_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
157,Clarins Hand & Nail Treatment Cream 100 ml,Clarins,134.4,"https://www.nahdionline.com/media/catalog/product/1/0/101055772_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
158,Skin Republic Hand Repair 18 gm,Skin Republic,31.5,"https://www.nahdionline.com/media/catalog/product/1/0/101013281.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
159,Avene Cold Cream Hand Cream 50 ml,Avene,73.5,"https://www.nahdionline.com/media/catalog/product/1/0/101275177_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
160,Caudalie Hand & Nail Cream 75 ml,Caudalie,106.05,"https://www.nahdionline.com/media/catalog/product/1/0/101267433_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
161,The Body Shop Almond Hand & Nail Butter 100 ml,The Body Shop,68.78,"https://www.nahdionline.com/media/catalog/product/1/0/101239651_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
162,The Body Shop Almond Hand & Nail Cream 100 ml,The Body Shop,58.8,"https://www.nahdionline.com/media/catalog/product/1/0/101239598_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
163,The Body Shop Almond Hand & Nail Cream 30 ml,The Body Shop,29.93,"https://www.nahdionline.com/media/catalog/product/1/0/101239601_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
164,Aveeno Hand Cream 75 ml,Aveeno,40.95,"https://www.nahdionline.com/media/catalog/product/1/0/100969871_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
165,The Body Shop Shea Hand Cream 30 ml,The Body Shop,29.93,"https://www.nahdionline.com/media/catalog/product/1/0/101239635_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
166,The Body Shop Strawberry Hand Cream 30 ml,The Body Shop,29.93,"https://www.nahdionline.com/media/catalog/product/1/0/101239643_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
167,The Body Shop Almond Nail & Cuticle Oil 1.8 ml,The Body Shop,51.98,"https://www.nahdionline.com/media/catalog/product/1/0/101239619_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
168,Cebelia Multi-Active Cream Hands & Nails 75 ml,Cebelia,93.45,"https://www.nahdionline.com/media/catalog/product/1/0/101228522_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
169,Eucerin Intensive Hand Cream 5% Urea 75 ml,Eucerin,72.45,"https://www.nahdionline.com/media/catalog/product/1/0/100673296_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
170,Uriage Hands Cream 50 ml,Uriage,63.0,"https://www.nahdionline.com/media/catalog/product/1/0/100857271_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
171,Sanctuary Spa Hand Cream 75ml,Sanctuary Spa,49.35,"https://www.nahdionline.com/media/catalog/product/1/0/100997792_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
172,Flixitol Hand Balm Tube 56 gm,Flexitol,41.95,"https://www.nahdionline.com/media/catalog/product/1/0/100556647_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,solid,2020,3
173,Bionnex Perfederm Intensive Hand Cream Fragranced Free 60 ml,Bionnex,51.45,"https://www.nahdionline.com/media/catalog/product/1/0/100956149_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
174,Johnson Hand Cream 24 Hrs Extra Moisturizing 75 ml,Johnson & Johnson,18.64,"https://www.nahdionline.com/media/catalog/product/1/0/100710464_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
175,Nivea Hand Natural Fairness 100 ml,Nivea,17.5,"https://www.nahdionline.com/media/catalog/product/1/0/100980747_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
176,Avalon Hand Cream 90 ml,Avalon,49.35,"https://www.nahdionline.com/media/catalog/product/1/0/100577801_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
177,Sanctuary Spa White Lily&Rose Damask Hand Lotion 250ml,Sanctuary Spa,45.15,"https://www.nahdionline.com/media/catalog/product/1/0/100997776_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
178,Glysolid Cream Large Tube 100 ml,Glysolid,9.4,"https://www.nahdionline.com/media/catalog/product/1/0/100553497_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
179,Dettol Antiseptic Wet Wipes 20 pcs,Dettol,16.46,"https://www.nahdionline.com/media/catalog/product/1/0/100619548_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,other,2020,3
180,Nahdi Antiseptic Hand Sanitizer Gel Fresh Spring 50 ml,Nahdi,8.95,"https://www.nahdionline.com/media/catalog/product/1/0/101043966_0_2.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
181,Kleenex Sanitizer Wet Wipes Shea Butter 15 pcs,Kleenex,10.5,"https://www.nahdionline.com/media/catalog/product/1/0/100602439_0_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,other,2020,3
182,Dettol Hand Sanitizer Original Jacket 50 ml,Dettol,12.71,"https://www.nahdionline.com/media/catalog/product/1/0/101066121_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
183,Nahdi Instant Hand Sanitizer Fresh essence Gel 250 ml,Nahdi,21.95,"https://www.nahdionline.com/media/catalog/product/1/0/101240169_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
184,Dettol Antiseptic Sensitive Wet Wipes 10 pcs,Dettol,11.08,"https://www.nahdionline.com/media/catalog/product/1/0/100626967_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,other,2020,3
185,Kleneex Sanitizer Wet Wipes Sensitive Aloe 15 pcs,Kleenex,10.5,"https://www.nahdionline.com/media/catalog/product/1/0/100622544_0_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,other,2020,3
186,Dettol Antiseptic Wet Wipes 80 pcs,Dettol,49.3,"https://www.nahdionline.com/media/catalog/product/1/0/100588593_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,other,2020,3
187,Dettol Wipes Original Promo Pack 2+1 40 pcs,Dettol,61.95,"https://www.nahdionline.com/media/catalog/product/1/0/101167045_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,other,2020,3
188,Nahdi Antiseptic Hand Sanitizer Gel Original 250 ml,Nahdi,21.95,"https://www.nahdionline.com/media/catalog/product/1/0/101043974_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Hand Foot Care,liquid,2020,3
